SN,z,t0,dt0,x0,dx0,x1,dx1,c,dc,fmax,cov
ZTF18acbwasl,0.098,2458423.9559118,0.4178916912060231,0.0004501265393275708,9.151853733603554e-06,-0.834154310120469,0.19536487701104388,-0.02344169632048336,0.014275206520074288,"[{'r': 264.14437545705965, 'g': 285.23535571350607}]","[array([[ 1.74725467e-01, -3.28330667e-06, -5.66495320e-02,
         3.62479564e-03],
       [-3.28330667e-06,  8.37564268e-11,  6.93863852e-07,
        -1.04030227e-07],
       [-5.66495320e-02,  6.93863852e-07,  3.81723260e-02,
        -8.54998877e-04],
       [ 3.62479564e-03, -1.04030227e-07, -8.54998877e-04,
         2.03795373e-04]])]"
ZTF18acsxusq,0.05601802,2458460.692120211,0.3820751220919192,0.0011453253052285811,5.4089009568533686e-05,-0.5492378173934844,0.2764249485003526,-0.02035155381574913,0.04074352162090014,"[{'r': 573.0322548225772, 'g': 625.5697904671133}]","[array([[ 1.46004529e-01, -7.57882428e-06, -5.09194416e-02,
         7.24209795e-03],
       [-7.57882428e-06,  2.92562096e-09, -1.86163820e-06,
        -2.00289457e-06],
       [-5.09194416e-02, -1.86163820e-06,  7.64302810e-02,
        -1.24631399e-03],
       [ 7.24209795e-03, -2.00289457e-06, -1.24631399e-03,
         1.66095432e-03]])]"
ZTF18aarcypa,0.03203689,2458254.150677777,0.1261719730682671,0.0010524923766844635,4.4580205414507246e-05,-3.190484375242009,0.1641345284413307,0.10936373188381691,0.030821603909369936,"[{'r': 646.5929365602143, 'g': 625.2233399045075}]","[array([[ 1.59197689e-02,  4.04763351e-06, -4.17965485e-03,
        -2.64456651e-03],
       [ 4.04763351e-06,  1.98739471e-09, -4.07673048e-06,
        -1.33952532e-06],
       [-4.17965485e-03, -4.07673048e-06,  2.69428373e-02,
         2.67667715e-03],
       [-2.64456651e-03, -1.33952532e-06,  2.67667715e-03,
         9.50275880e-04]])]"
ZTF18aaxxewy,0.07998238,2458283.6003052746,0.13922217255458236,0.0006336997165981989,8.311738341863772e-06,-0.15478706809740422,0.18945114908416544,-0.06841033738658273,0.014362919372928273,"[{'r': 326.7600268288307, 'g': 378.7917967323263}]","[array([[ 1.93834108e-02,  8.18527425e-08,  1.37623500e-02,
         1.57003692e-05],
       [ 8.18527425e-08,  6.90849943e-11, -7.34984699e-07,
        -7.78491084e-08],
       [ 1.37623500e-02, -7.34984699e-07,  3.58960338e-02,
         5.42144529e-04],
       [ 1.57003692e-05, -7.78491084e-08,  5.42144529e-04,
         2.06307707e-04]])]"
ZTF18aauworo,0.04981421,2458270.525547857,0.0968642383813858,0.0016392926712559333,2.4477724767300174e-05,0.1107870838511457,0.11324426180243942,-0.04870063093356271,0.011396753694894218,"[{'r': 775.244107003684, 'g': 877.0557463701463}]","[array([[ 9.38283692e-03, -1.52690540e-06,  5.70813643e-03,
         4.22178216e-04],
       [-1.52690540e-06,  5.99159010e-10, -2.18322103e-06,
        -2.15059832e-07],
       [ 5.70813643e-03, -2.18322103e-06,  1.28248111e-02,
         6.12941873e-04],
       [ 4.22178216e-04, -2.15059832e-07,  6.12941873e-04,
         1.29891632e-04]])]"
ZTF18aabxrjp,0.07917714,2458193.4210066483,0.19160551903769374,0.0006311865647087161,3.773833117463182e-05,-0.49372957702617487,0.41983265275301784,0.034742319295020536,0.04431649113269509,"[{'r': 374.0461182160758, 'g': 387.49655496611325}]","[array([[ 3.67140690e-02, -6.40244289e-07, -2.71960214e-02,
         4.52179902e-03],
       [-6.40244289e-07,  1.42418164e-09, -1.01167153e-05,
        -1.26229097e-06],
       [-2.71960214e-02, -1.01167153e-05,  1.76363365e-01,
         7.90250884e-04],
       [ 4.52179902e-03, -1.26229097e-06,  7.90250884e-04,
         1.96523999e-03]])]"
ZTF18abzbkby,0.02588561,2458402.5057967706,0.055692258989438415,0.006809273220953198,3.941521501756029e-05,-0.18180523692542713,0.046338624223225766,-0.0040814797481115795,0.004471041803339924,"[{'r': 3050.0323010251764, 'g': 3184.0884318723683}]","[array([[ 3.10163095e-03,  1.44869598e-06, -1.19628050e-04,
        -3.67170965e-05],
       [ 1.44869598e-06,  1.55355917e-09, -7.60628463e-07,
        -1.18025781e-07],
       [-1.19628050e-04, -7.60628463e-07,  2.14728347e-03,
         4.44772370e-05],
       [-3.67170965e-05, -1.18025781e-07,  4.44772370e-05,
         1.99903480e-05]])]"
ZTF18aataafd,0.07699823,2458260.8240605597,0.00017108721658587456,0.000602930353451811,8.591643428944307e-06,-0.9844297863163746,0.10659768130640229,-0.07772907479478712,0.013738426703115328,"[{'r': 316.45886894488984, 'g': 380.24809394278805}]","[array([[ 2.92708433e-08, -2.71834122e-11, -4.47975711e-07,
         4.47842795e-08],
       [-2.71834122e-11,  7.38163368e-11, -6.00610455e-07,
        -9.01653498e-08],
       [-4.47975711e-07, -6.00610455e-07,  1.13635003e-02,
         5.71907480e-04],
       [ 4.47842795e-08, -9.01653498e-08,  5.71907480e-04,
         1.88756316e-04]])]"
ZTF18acefgoc,0.02705388,2458405.212139623,0.08486953168176115,0.0012591915048391425,4.438477316806577e-05,-1.2485074889810661,0.12678594888972938,0.2556102619399293,0.022491152378890558,"[{'r': 870.4284896029949, 'g': 701.9426698768395}]","[array([[ 7.20287005e-03,  2.40121142e-06, -4.68956579e-03,
        -1.13951680e-03],
       [ 2.40121142e-06,  1.97000809e-09, -4.62080529e-06,
        -9.32757310e-07],
       [-4.68956579e-03, -4.62080529e-06,  1.60755519e-02,
         1.88845686e-03],
       [-1.13951680e-03, -9.32757310e-07,  1.88845686e-03,
         5.05943220e-04]])]"
ZTF18aawxlxf,0.08212955,2458277.2582267406,0.15171766304410994,0.0006447224568964169,5.427013390128105e-06,-0.4763998383199265,0.2321780618345024,-0.0154081109820088,0.01100989806488327,"[{'r': 373.0727449913193, 'g': 414.6465979724013}]","[array([[ 2.30195989e-02, -2.81750872e-07,  1.13402314e-02,
         1.42708650e-04],
       [-2.81750872e-07,  2.94524743e-11, -5.97224863e-07,
        -3.29014637e-08],
       [ 1.13402314e-02, -5.97224863e-07,  5.39163637e-02,
         1.56870136e-04],
       [ 1.42708650e-04, -3.29014637e-08,  1.56870136e-04,
         1.21222755e-04]])]"
ZTF18aasprui,0.03796067,2458348.3790696887,0.031187033280730247,0.0017939254731829182,6.81691927969727e-06,-2.1443740994009217,0.02622816325346311,0.014369592853268328,0.003695752729903647,"[{'r': 990.6483971347888, 'g': 1082.1952861326063}]","[array([[ 9.72633213e-04, -2.17901728e-08, -7.56435200e-05,
        -1.20587868e-05],
       [-2.17901728e-08,  4.64703885e-11, -7.27253281e-08,
        -2.00196814e-08],
       [-7.56435200e-05, -7.27253281e-08,  6.87918201e-04,
         2.17185465e-05],
       [-1.20587868e-05, -2.00196814e-08,  2.17185465e-05,
         1.36586504e-05]])]"
ZTF18acvwcig,0.1018985,2458469.5111395093,0.7742546808440238,0.00040341237574752914,1.0921442178769836e-05,-1.074955846099019,0.47449672598216985,0.04772752618364847,0.036444539776395536,"[{'r': 258.2730124169678, 'g': 254.36238019837455}]","[array([[ 6.00044538e-01, -2.91593649e-06, -2.42807818e-01,
         1.42771149e-02],
       [-2.91593649e-06,  1.19277899e-10,  2.13696143e-07,
        -2.70653422e-07],
       [-2.42807818e-01,  2.13696143e-07,  2.25318297e-01,
        -7.26249380e-03],
       [ 1.42771149e-02, -2.70653422e-07, -7.26249380e-03,
         1.32879428e-03]])]"
ZTF18acnnxor,0.07868861,2458444.5887602353,0.23726764414459467,0.0007854369867142802,1.7132961021813775e-05,-0.9385585779794187,0.2578905008905928,-0.027082468034233063,0.02696662135746105,"[{'r': 418.26154217042557, 'g': 460.05809292333674}]","[array([[ 5.63009842e-02,  1.86097505e-06,  1.75471230e-02,
        -2.51696975e-03],
       [ 1.86097505e-06,  2.93538353e-10, -9.43742758e-07,
        -2.71481129e-07],
       [ 1.75471230e-02, -9.43742758e-07,  6.65223910e-02,
        -1.92395908e-03],
       [-2.51696975e-03, -2.71481129e-07, -1.92395908e-03,
         7.27375138e-04]])]"
ZTF18acafztq,0.07257641,2458397.5285043423,0.49586725956760347,0.0006682630811041812,8.048671142651953e-05,0.8219991479345595,0.7952365111994604,0.1250691981662715,0.05896351217442376,"[{'r': 429.5119327684999, 'g': 398.8576297664477}]","[array([[ 2.45911829e-01,  2.65277730e-05, -2.41547606e-01,
        -9.08415808e-03],
       [ 2.65277730e-05,  6.47811072e-09, -5.40898079e-05,
        -2.90839639e-06],
       [-2.41547606e-01, -5.40898079e-05,  6.33747858e-01,
         7.67252872e-03],
       [-9.08415808e-03, -2.90839639e-06,  7.67252872e-03,
         3.48079666e-03]])]"
ZTF18adathpb,0.031268,2458486.6186973504,0.1431614647153765,0.00017772439956018765,2.5567990269651647e-05,-5.4040179146216225,0.2984618590798842,0.9501319424202065,0.10147386388726648,"[{'r': 322.67067339005865, 'g': 115.60318016942962}]","[array([[ 2.04962049e-02, -1.59078002e-06, -5.08571674e-03,
         6.15858170e-03],
       [-1.59078002e-06,  6.53722126e-10, -2.25842831e-06,
        -2.63638036e-06],
       [-5.08571674e-03, -2.25842831e-06,  8.91168677e-02,
         9.24735379e-03],
       [ 6.15858170e-03, -2.63638036e-06,  9.24735379e-03,
         1.06823990e-02]])]"
ZTF18ablqlzp,0.0415703947499962,2458350.1764780628,0.0492431465536356,0.0017741745423066613,1.2263605352048207e-05,-0.0069138482104383215,0.07628876725117317,0.09087038042607909,0.0056807684155575425,"[{'r': 1047.7420561769918, 'g': 1042.9325914204949}]","[array([[ 2.42490386e-03, -6.74369092e-08,  1.23833090e-03,
        -4.58065393e-07],
       [-6.74369092e-08,  1.50396016e-10, -4.46917358e-07,
        -6.24192227e-08],
       [ 1.23833090e-03, -4.46917358e-07,  5.82008892e-03,
         1.36381675e-04],
       [-4.58065393e-07, -6.24192227e-08,  1.36381675e-04,
         3.22714798e-05]])]"
ZTF18abiinnl,0.0236082804802458,2458331.0639242223,0.01971843675710261,0.006595634638810792,2.1887455784162096e-05,0.22981920984918927,0.026911766400413747,-0.028705812337393905,0.003044301600976372,"[{'r': 2852.635190265081, 'g': 3080.81591201424}]","[array([[ 3.88816916e-04, -1.68108033e-07,  2.06671444e-04,
         1.48119385e-05],
       [-1.68108033e-07,  4.79060721e-10, -3.80384061e-07,
        -4.26309811e-08],
       [ 2.06671444e-04, -3.80384061e-07,  7.24244920e-04,
         6.97942536e-06],
       [ 1.48119385e-05, -4.26309811e-08,  6.97942536e-06,
         9.26780089e-06]])]"
ZTF18abcxyjp,0.04215854,2458305.6250598836,0.08121918817050755,0.0015101148207443196,1.0860301361020896e-05,0.1701083972944556,0.10097843593980085,0.06616188308419664,0.007945513701744174,"[{'r': 891.4662536101308, 'g': 927.10480621136}]","[array([[ 6.59666627e-03,  5.79293802e-08,  2.38771705e-03,
         6.18147869e-05],
       [ 5.79293802e-08,  1.17946146e-10, -3.50379610e-07,
        -6.05998736e-08],
       [ 2.38771705e-03, -3.50379610e-07,  1.01969912e-02,
         2.30794441e-05],
       [ 6.18147869e-05, -6.05998736e-08,  2.30794441e-05,
         6.31325224e-05]])]"
ZTF18aawczad,0.06823571,2458267.1904499056,0.1476559836883098,0.0006423833990890152,6.423240127846619e-06,-0.3423020327660952,0.11457245244119728,0.08479308660067554,0.013375038719677344,"[{'r': 410.4096921585703, 'g': 411.538134533745}]","[array([[ 2.18033327e-02, -8.14009156e-07,  1.05575557e-03,
         7.28575626e-04],
       [-8.14009156e-07,  4.12580137e-11, -2.78754893e-07,
        -4.55051187e-08],
       [ 1.05575557e-03, -2.78754893e-07,  1.31274220e-02,
         4.04355629e-05],
       [ 7.28575626e-04, -4.55051187e-08,  4.04355629e-05,
         1.78902406e-04]])]"
ZTF18aauvnhh,0.05830778,2458262.9900206523,0.08606691122986376,0.0008218648004317888,1.6510635397985057e-05,-1.227585563908853,0.13451972098982068,0.19786086177337783,0.015436694628809589,"[{'r': 589.9647434569706, 'g': 518.3930465478157}]","[array([[ 7.40761374e-03,  1.64172300e-07, -2.21628431e-03,
        -2.03722595e-04],
       [ 1.64172300e-07,  2.72601081e-10, -1.66777263e-06,
        -2.28398788e-07],
       [-2.21628431e-03, -1.66777263e-06,  1.80966636e-02,
         1.21875916e-03],
       [-2.03722595e-04, -2.28398788e-07,  1.21875916e-03,
         2.38311242e-04]])]"
ZTF18aauhxce,0.0830808,2458270.9037765535,0.11370981461368501,0.0004896772982900741,6.429863286104565e-06,0.7825557294442321,0.1520481986868938,0.15128330317180846,0.011811381160375903,"[{'r': 340.83047721633807, 'g': 306.4489949687807}]","[array([[ 1.29301880e-02, -3.68762326e-07,  9.14612227e-03,
         4.73679655e-04],
       [-3.68762326e-07,  4.13431419e-11, -6.62124536e-07,
        -5.46752126e-08],
       [ 9.14612227e-03, -6.62124536e-07,  2.31204475e-02,
         4.92360244e-04],
       [ 4.73679655e-04, -5.46752126e-08,  4.92360244e-04,
         1.39515365e-04]])]"
ZTF18abujnlz,0.02865592,2458360.022060321,0.37895014276728034,0.0021215407374415643,0.0002427941719465275,-1.1007938372215862,0.30708994299921843,0.07665478055550887,0.07807735928475668,"[{'r': 1188.9189256067139, 'g': 1186.4999108812226}]","[array([[ 1.84044908e-07,  5.93420100e-10, -8.98335119e-08,
        -1.54886173e-07],
       [ 5.93420100e-10,  5.89490099e-08, -6.51380219e-05,
        -1.87665631e-05],
       [-8.98335119e-08, -6.51380219e-05,  9.43342563e-02,
         2.00784387e-02],
       [-1.54886173e-07, -1.87665631e-05,  2.00784387e-02,
         6.10857554e-03]])]"
ZTF18acxyarg,0.04083189,2458485.287120247,0.09242339804768562,0.0020220529337218393,2.5493272876812856e-05,-0.47615934364197726,0.11685062054594297,0.02425099992513367,0.010108996165314355,"[{'r': 1048.2973700820203, 'g': 1099.4603086061754}]","[array([[ 8.54217612e-03, -6.71539924e-07,  1.66607877e-03,
         1.45237849e-04],
       [-6.71539924e-07,  6.49906962e-10, -1.41045427e-06,
        -2.26440023e-07],
       [ 1.66607877e-03, -1.41045427e-06,  1.36546904e-02,
         3.16224532e-04],
       [ 1.45237849e-04, -2.26440023e-07,  3.16224532e-04,
         1.02195287e-04]])]"
ZTF18aaqgadq,0.07191038,2458251.2192483996,0.17189823812805116,0.000666934193831771,1.1268523556828142e-05,-2.1408390644443673,0.1414981121429184,0.003823380345009384,0.020314113306529408,"[{'r': 376.41290307798585, 'g': 409.19285037363517}]","[array([[ 2.95500807e-02,  6.07935758e-08, -1.29078396e-03,
        -1.03884365e-03],
       [ 6.07935758e-08,  1.26979623e-10, -5.24434786e-07,
        -1.37650770e-07],
       [-1.29078396e-03, -5.24434786e-07,  2.00231163e-02,
        -2.58456419e-04],
       [-1.03884365e-03, -1.37650770e-07, -2.58456419e-04,
         4.12719976e-04]])]"
ZTF18aauxltf,0.05862162,2458260.933426458,0.09355164086446166,0.001424593627372392,1.5444118716154837e-05,0.38443803786789066,0.11414963429832631,-0.04346894116579322,0.010449857315331549,"[{'r': 723.0753068697878, 'g': 826.1134073121674}]","[array([[ 8.75201001e-03,  3.56244578e-07, -3.36092595e-03,
        -1.31338959e-04],
       [ 3.56244578e-07,  2.38520803e-10, -1.18999759e-06,
        -1.20350640e-07],
       [-3.36092595e-03, -1.18999759e-06,  1.30307058e-02,
         4.18464014e-04],
       [-1.31338959e-04, -1.20350640e-07,  4.18464014e-04,
         1.09203501e-04]])]"
ZTF18aapsedq,0.07193439,2458248.2551610055,0.05148967891000211,0.0007798394452539145,3.370146949888825e-06,-0.20584964172345252,0.05858661067215647,-0.07911406668654931,0.0059384680101760776,"[{'r': 398.0807326252825, 'g': 476.4147931803086}]","[array([[ 2.65120345e-03,  1.53835361e-08,  2.37752633e-04,
        -3.78561085e-05],
       [ 1.53835361e-08,  1.13578905e-11, -7.20540712e-08,
        -1.01056321e-08],
       [ 2.37752633e-04, -7.20540712e-08,  3.43243024e-03,
        -7.20162208e-05],
       [-3.78561085e-05, -1.01056321e-08, -7.20162208e-05,
         3.52658195e-05]])]"
ZTF18aaiiigm,0.07821687,2458548.790355535,0.1419018073938787,0.0003748450526379621,8.243130391060588e-06,0.034914172916090405,0.14497281050282612,0.31735066649706695,0.018227939880303273,"[{'r': 324.87172359542967, 'g': 245.63913315076857}]","[array([[ 2.01365771e-02,  2.77929081e-07, -4.87313347e-03,
        -1.11209073e-04],
       [ 2.77929081e-07,  6.79491987e-11, -5.02957928e-07,
        -1.21556344e-07],
       [-4.87313347e-03, -5.02957928e-07,  2.10185884e-02,
         3.90936583e-05],
       [-1.11209073e-04, -1.21556344e-07,  3.90936583e-05,
         3.32298720e-04]])]"
ZTF18aboztku,0.08016846,2458361.7412562384,0.4196763215586543,0.000589826102367054,1.8880784817921353e-05,-2.3931544750999176,0.5866255110661946,0.0004645519161799156,0.03362223364366451,"[{'r': 317.5024995813144, 'g': 334.24603319297023}]","[array([[ 1.76180306e-01, -3.82071490e-06,  1.52796839e-01,
         4.35553275e-03],
       [-3.82071490e-06,  3.56484035e-10, -4.65223009e-06,
        -4.58233844e-07],
       [ 1.52796839e-01, -4.65223009e-06,  3.44549039e-01,
         2.55248801e-03],
       [ 4.35553275e-03, -4.58233844e-07,  2.55248801e-03,
         1.13088083e-03]])]"
ZTF18aajwdwz,0.09719001,2458228.4414658328,0.5543824946507812,0.0003727803151293979,1.2353593105030036e-05,0.5162099220487032,0.5520765986335505,-0.09091165900215625,0.044167800894283266,"[{'r': 192.79834450105, 'g': 219.52509952190567}]","[array([[ 3.07499961e-01, -1.21877277e-06, -1.49787883e-02,
         1.07207549e-02],
       [-1.21877277e-06,  1.52611263e-10, -2.09737427e-06,
        -3.29187433e-07],
       [-1.49787883e-02, -2.09737427e-06,  3.05099559e-01,
        -3.81877941e-03],
       [ 1.07207549e-02, -3.29187433e-07, -3.81877941e-03,
         1.95207508e-03]])]"
ZTF18abwlopg,0.08328751,2458382.943049112,0.6935424068942666,0.0005636671768329618,5.597888098736459e-05,1.822078393320698,0.9063971468051657,0.20503166334541725,0.07539628984734459,"[{'r': 411.1085148080162, 'g': 342.91631480558607}]","[array([[ 4.81269581e-01,  2.51972789e-06,  1.20147441e-01,
        -1.30643469e-02],
       [ 2.51972789e-06,  3.13363512e-09, -3.92111032e-05,
        -3.69905967e-06],
       [ 1.20147441e-01, -3.92111032e-05,  8.23893498e-01,
         3.54240588e-02],
       [-1.30643469e-02, -3.69905967e-06,  3.54240588e-02,
         5.69588049e-03]])]"
ZTF18abgqkpc,0.1082427,2458319.9672469725,0.31691134604625404,0.0004050193295460358,1.848748160133626e-05,-0.2833897553144768,0.34605259266645894,-0.07336620259132409,0.04082096568136028,"[{'r': 227.8652597094256, 'g': 254.20768507895312}]","[array([[ 1.00454470e-01,  9.61443997e-07,  3.03641133e-02,
        -2.03101236e-03],
       [ 9.61443997e-07,  3.41786976e-10, -3.34711995e-06,
        -6.65238043e-07],
       [ 3.03641133e-02, -3.34711995e-06,  1.19800268e-01,
         5.13021886e-03],
       [-2.03101236e-03, -6.65238043e-07,  5.13021886e-03,
         1.66728266e-03]])]"
ZTF18abealop,0.06658341,2458316.000847562,0.09811060107313097,0.00023502142608477355,3.634470378269944e-06,-0.07970148535303702,0.12506186328104957,0.3197523774910578,0.013068145450882057,"[{'r': 203.46263025139393, 'g': 156.26397884769642}]","[array([[ 9.62588913e-03, -5.20983904e-09,  6.51965378e-03,
        -3.01411001e-05],
       [-5.20983904e-09,  1.32093749e-11, -2.16515433e-07,
        -4.13950624e-08],
       [ 6.51965378e-03, -2.16515433e-07,  1.56412852e-02,
         4.35303632e-04],
       [-3.01411001e-05, -4.13950624e-08,  4.35303632e-04,
         1.70787255e-04]])]"
ZTF18abssuxz,0.06491995,2458377.322277783,0.12507763737812638,0.0009598006235552389,6.986250053925974e-06,-2.46571620949852,0.16606280770494508,-0.038616436813595424,0.00791522927403972,"[{'r': 523.2197741201671, 'g': 607.9500797957336}]","[array([[ 1.56449841e-02,  2.55583247e-07,  1.86146455e-02,
         3.39186831e-04],
       [ 2.55583247e-07,  4.88076898e-11,  1.45661071e-07,
        -3.01235745e-08],
       [ 1.86146455e-02,  1.45661071e-07,  2.75795556e-02,
         4.19737550e-04],
       [ 3.39186831e-04, -3.01235745e-08,  4.19737550e-04,
         6.26521648e-05]])]"
ZTF18acyarki,0.02609311,2458472.8560846252,0.22975175781175494,0.0036234200172260422,4.1070142119872116e-05,-0.5438678813342098,0.09617543713442953,0.28458472901870985,0.008792755733647628,"[{'r': 2794.8904135618163, 'g': 2276.423463314177}]","[array([[ 5.27880494e-02, -4.24051957e-06, -1.90571926e-02,
         1.91738229e-04],
       [-4.24051957e-06,  1.68675657e-09,  2.95069918e-07,
        -2.79696960e-07],
       [-1.90571926e-02,  2.95069918e-07,  9.25000076e-03,
         9.33843049e-05],
       [ 1.91738229e-04, -2.79696960e-07,  9.33843049e-05,
         7.73147215e-05]])]"
ZTF18aahfgyz,0.012012,2458216.457170677,0.07810524757951498,0.0019999666450624676,4.6289141843229575e-05,-3.06686193121131,0.029244514645335284,0.6431297073484478,0.015694075099939475,"[{'r': 2541.264172821382, 'g': 1406.0976243973155}]","[array([[ 6.10051820e-03, -8.09801058e-07, -1.44087277e-03,
         1.86080459e-04],
       [-8.09801058e-07,  2.14268465e-09, -1.14961743e-07,
        -7.22426194e-07],
       [-1.44087277e-03, -1.14961743e-07,  8.55244328e-04,
         5.53091963e-05],
       [ 1.86080459e-04, -7.22426194e-07,  5.53091963e-05,
         2.46338487e-04]])]"
ZTF18aapqwyv,0.05596443,2458244.577366937,0.08282281667925417,0.0006690130496890198,6.79566127968767e-06,-2.209032310918122,0.05947550099144716,0.12028180851769592,0.009817056991703509,"[{'r': 411.62447674244015, 'g': 385.2249769053058}]","[array([[ 6.85972822e-03, -2.79254526e-07,  1.49929232e-03,
         1.05921817e-04],
       [-2.79254526e-07,  4.61810122e-11, -1.64750382e-07,
        -4.59354114e-08],
       [ 1.49929232e-03, -1.64750382e-07,  3.53737907e-03,
         7.27163920e-06],
       [ 1.05921817e-04, -4.59354114e-08,  7.27163920e-06,
         9.63777496e-05]])]"
ZTF18acppxgo,0.07576034,2458429.258671251,0.002016422338783741,0.0006778997667692965,2.2125287893120377e-05,0.16949512562545224,0.4086366396354518,0.1490461734006589,0.041354210971354576,"[{'r': 462.03341310130685, 'g': 420.85283912760536}]","[array([[ 4.06595895e-06, -6.41247925e-09, -2.72376512e-04,
         8.81610518e-06],
       [-6.41247925e-09,  4.89528364e-10, -4.22496087e-06,
        -4.44834543e-07],
       [-2.72376512e-04, -4.22496087e-06,  1.67076958e-01,
        -3.27483527e-03],
       [ 8.81610518e-06, -4.44834543e-07, -3.27483527e-03,
         1.71116874e-03]])]"
ZTF18acwwowy,0.05506248,2458482.9401477813,0.17978056869469583,0.0016768111475011435,0.0001102071056665356,0.1798909179630449,0.3992954709082185,-0.05994728066952674,0.038914174802390955,"[{'r': 863.7309279357451, 'g': 1030.0759083396874}]","[array([[ 3.23218454e-02, -1.85450251e-05,  6.87428579e-02,
         6.29260258e-03],
       [-1.85450251e-05,  1.21456061e-08, -4.34459475e-05,
        -4.22668043e-06],
       [ 6.87428579e-02, -4.34459475e-05,  1.59521706e-01,
         1.49275578e-02],
       [ 6.29260258e-03, -4.22668043e-06,  1.49275578e-02,
         1.51508076e-03]])]"
ZTF18abltdfj,0.03038273,2458340.7218114543,0.21280415705405176,0.0003296727339287611,2.0514100132155294e-05,-2.9039110352988216,0.0845122753314107,0.741075582525243,0.042114491807403565,"[{'r': 507.3472534738916, 'g': 250.91960564954238}]","[array([[ 4.52888975e-02, -2.40144698e-06, -2.80419293e-03,
         4.25592989e-03],
       [-2.40144698e-06,  4.20828304e-10, -2.75190420e-07,
        -8.55610757e-07],
       [-2.80419293e-03, -2.75190420e-07,  7.14251039e-03,
         5.11003909e-04],
       [ 4.25592989e-03, -8.55610757e-07,  5.11003909e-04,
         1.77596134e-03]])]"
ZTF18aasdted,0.01815375,2458265.769797657,0.00430152122862637,0.008311169922293284,6.502977682017186e-06,0.783832821763212,0.005944615914343809,0.14013573576175795,0.0006382915446544041,"[{'r': 4998.097290471758, 'g': 4797.222986297309}]","[array([[ 1.85030857e-05, -1.45487744e-09,  5.08812740e-06,
        -3.13584769e-07],
       [-1.45487744e-09,  4.22887187e-11, -2.56813155e-08,
        -3.33234983e-09],
       [ 5.08812740e-06, -2.56813155e-08,  3.53384626e-05,
         1.16415845e-06],
       [-3.13584769e-07, -3.33234983e-09,  1.16415845e-06,
         4.07416152e-07]])]"
ZTF18abyxwrf,0.0203019492802353,2458403.241560856,0.043442849069833755,0.005172983718568579,4.105821760348044e-05,0.42507385320770696,0.04593550528655116,0.22084256694234566,0.005330811212396494,"[{'r': 2883.732191335902, 'g': 2300.2512245983985}]","[array([[ 1.88728331e-03,  1.10186030e-06, -7.65965039e-04,
        -9.72977787e-05],
       [ 1.10186030e-06,  1.68577723e-09, -1.16319398e-06,
        -1.87657035e-07],
       [-7.65965039e-04, -1.16319398e-06,  2.11008551e-03,
         7.77833092e-05],
       [-9.72977787e-05, -1.87657035e-07,  7.77833092e-05,
         2.84178312e-05]])]"
ZTF18abcpolh,0.03512064,2458304.3493411406,0.1077473892364651,0.002081823456732426,4.835205606404727e-05,-0.7156495910353086,0.13343510043528384,0.1766880286893866,0.01699644330370069,"[{'r': 1315.277443108198, 'g': 1162.9226256261431}]","[array([[ 1.16096469e-02, -2.26366749e-06,  6.44082436e-03,
         5.45725277e-04],
       [-2.26366749e-06,  2.33792133e-09, -4.17433190e-06,
        -7.56743024e-07],
       [ 6.44082436e-03, -4.17433190e-06,  1.78059883e-02,
         1.09285008e-03],
       [ 5.45725277e-04, -7.56743024e-07,  1.09285008e-03,
         2.88907803e-04]])]"
ZTF18accngfb,0.08514294,2458427.680720606,0.00028662895783782005,0.0006790814003239387,9.564369180464077e-06,0.4867553162590506,0.19563067132359116,-0.00036784701018637635,0.016292498001730563,"[{'r': 385.56399193822733, 'g': 408.05087424486317}]","[array([[ 8.21561763e-08, -4.04951462e-12, -2.47458082e-08,
         6.14727815e-09],
       [-4.04951462e-12,  9.14771578e-11, -1.01199046e-06,
        -9.68415281e-08],
       [-2.47458082e-08, -1.01199046e-06,  3.82762545e-02,
         4.51478491e-04],
       [ 6.14727815e-09, -9.68415281e-08,  4.51478491e-04,
         2.65468982e-04]])]"
ZTF18aabtaor,0.07983481,2458191.688267919,1.6605015844106674e-05,0.0006771000762160195,4.839483117210705e-05,0.8189141238465877,0.36596660568340267,-0.03276587906246189,0.04986855201938102,"[{'r': 373.0381395643483, 'g': 418.228506048404}]","[array([[ 2.75727142e-10, -4.64009140e-15, -1.54931796e-10,
         2.24953799e-11],
       [-4.64009140e-15,  2.34205968e-09, -1.27748458e-05,
        -2.30772598e-06],
       [-1.54931796e-10, -1.27748458e-05,  1.33991796e-01,
         9.82722077e-03],
       [ 2.24953799e-11, -2.30772598e-06,  9.82722077e-03,
         2.48893895e-03]])]"
ZTF18abjtgdo,0.07392846,2458337.4922031546,0.06708102626726031,0.000711766041403529,5.5748694697786705e-06,-0.8790151211999423,0.0799026605210667,0.009731321455598522,0.0082220768840605,"[{'r': 414.43341317933783, 'g': 450.52242749190725}]","[array([[ 4.49991693e-03,  6.59339180e-08,  8.93788289e-05,
        -7.32346573e-05],
       [ 6.59339180e-08,  3.10791696e-11, -2.21313315e-07,
        -3.03577949e-08],
       [ 8.93788289e-05, -2.21313315e-07,  6.38457209e-03,
         5.68794066e-05],
       [-7.32346573e-05, -3.03577949e-08,  5.68794066e-05,
         6.76040719e-05]])]"
