SN,t_exp,A_r,A_g,alpha_r,alpha_g,B_r,B_g,dt_exp,dA_r,dA_g,dalpha_r,dalpha_g,dB_r,dB_g
ZTF18abjtgdo,2458320.4003730686,42.97913806284008,48.35548524489432,1.0000098507765274,1.135393559019644,9.355431269286816,-2.805634224437956,0.45693095646543885,20.804466530966785,27.647140121718177,0.2949913895740845,0.3328691617824998,4.335608981381664,4.831028416754351
ZTF18abjvhec,,,,,,,,,,,,,,
ZTF18abkhcrj,2458326.5754866996,185.85438835734374,95.59497494271731,1.1562133416758382,1.4028960476311008,-2.802941812342149,5.762250011870138,0.2478410553382942,49.888237374366774,32.895746802399174,0.14667070925799036,0.20585170511760423,3.6604044610479574,3.0881716141043873
ZTF18abkhcwl,2458324.721920824,16.72552634719135,8.982199821187756,2.250412797522047,2.6576059413813495,-6.562648528327554,7.0575930252830705,0.4774180270134576,8.73598939265006,5.149727203987173,0.19200021682362278,0.20265909648382868,3.8681401558662496,2.8138634118642134
ZTF18abkifng,2458327.2880827766,42.310996368824746,49.805042493642674,1.0691474431204664,1.2667442156669673,-23.879347595864882,48.07387314323925,0.7694284946255135,34.50459113867231,37.545438114420065,0.4644982069159202,0.3819949341904245,6.643736590588807,3.3286132967727458
ZTF18abkigee,2458322.317516786,3.072762038795702,26.34959310289355,2.141192265898496,1.0000000191489387,9.935615939364933,7.023556116128642,4.84576556699213,15.975666350542088,74.21023065487867,1.930033597869682,1.105278047951707,3.5929741093303034,3.3816182617931467
ZTF18abkudjo,2458325.6914897994,23.674637282987593,2.257616735002091,1.3093851278944701,2.4803977998961666,12.804267726901537,1.678649374719584,2.845783678727912,53.860007523976385,9.145735126698066,0.9438827190023537,1.627863086989344,5.943264037777911,5.881963687394028
ZTF18abmmkaz,2458331.786029192,0.32349329421157713,6.9729989807846025,2.957415423839889,1.4607379023636649,-2.707032437321976,6.918370725419922,88.05316647120327,82.64082113081993,915.240753701542,113.20398785861651,58.325234419596974,1.4166713917525744,2.8332650595400914
ZTF18abmxdhb,2458342.5504541295,23.240811461032774,6.823965816562173,1.3833508252519946,2.1159071735666655,-1.3226418066624661,2.1056965801657186,1.109476220879448,24.199044694703396,8.854463976580874,0.42895465764875945,0.5068175027726134,3.128183478576718,2.8938468568211957
ZTF18abnvoel,2458340.389001441,4.20482129568558,0.7164645497800504,2.091271814090428,2.9121024305219554,-4.867805595656797,-13.702402796633285,4.168831909432816,16.595416091507428,3.613654372568293,1.3600917306675262,1.6922079509441212,6.622241404874234,5.5894698333639825
ZTF18abokpvh,2458347.840774569,30.10224827356914,31.074722777527878,1.4107669505961538,1.365335585363334,9.48288696167446,-12.072078191518594,0.7401951478575389,19.749696221748263,22.496848364541382,0.2770103797107232,0.34113275430009293,3.284642730856054,3.443002273081143
ZTF18abpamut,2458347.5230679526,21.73387844394399,19.346048821040437,1.3245379786590736,1.5258286194046402,-6.680378888189624,6.96558458414547,1.217979491250516,19.145028217316348,23.609939696310192,0.340076618701113,0.5509195540488669,4.020983217882592,3.75839308289882
ZTF18abpaywm,2458347.013184066,1.0207775935668753,1.520471582900469,2.986961106000869,2.50422344562818,1.3316349247744563,-1.0142054814542076,0.922055322139729,1.179848979976302,2.3099941015816094,0.39093988242462246,0.7020441836755614,2.1323814859986174,3.8879318429713456
ZTF18abpmmpo,2458345.5890314896,0.9014078289972498,0.5949374430514509,2.6998471765165113,2.999984230049645,2.1310567570348753,0.967421857619481,2.2471439346402833,2.0585110572831784,2.0143875704041467,0.7318063926475403,1.2939076118722121,5.087202188035066,5.130018576057386
ZTF18abpttky,2458349.422086281,37.62906649302265,34.721630176995504,1.0791961768999165,1.1602729680459476,6.245636859184402,-2.1958856960164694,0.4929861277627506,20.21715129741149,24.59064122667319,0.3085736038132334,0.5305543760059606,4.387160113653445,5.153199236731344
ZTF18abqjvyl,2458346.5852877167,4.908047329128493,5.933347565598458,1.8965135896517582,1.921789101266914,3.4804052022645147,7.338018806239249,3.974080151356161,17.65282212101569,24.86505876358902,1.294562519580675,1.651132780356574,4.807981541286472,4.279481799336646
ZTF18abrzeym,2458355.329550169,13.136443368092992,1.300029019652218,1.7703010374163928,2.9999997618554466,4.729085235464386,10.41656993780308,1.218526423646926,16.670596399138535,2.587501359570937,0.5160887831571345,0.813464692528467,3.600458371828381,4.678329762857037
ZTF18absdgon,2458357.6170043936,12.712673602806957,4.888768603547719,1.8826818033496369,2.3655067824001996,-9.145100496323291,2.6835046201189146,1.3239936453848835,18.69390664498289,8.313834618711502,0.602078138546748,0.6706883428648318,3.935790123470938,5.269625808440762
ZTF18abssuxz,2458361.0128332865,21.0068404255005,60.01198961499808,2.999987453648901,1.0000018254668501,24.811942185287364,-5.987401477693548,20.230944259649252,1320.7303117353674,1340.1705454445425,54.35971177152342,19.75632918023875,7.197122757864605,7.245582211010893
ZTF18abtnlik,2458360.7850092566,2.706965769434156,0.6827312586231137,2.2595928299793413,2.9979129509329288,3.091650542702108,-8.581839311735502,3.682788814102859,14.322688241823677,4.001586244985662,2.3224229890209087,2.2848810881358967,4.405255217848054,5.4222878981986575
ZTF18abtogdl,2458359.0963620003,0.6297874300393621,0.9752386701775518,2.6269396637631153,2.482259318424136,21.676232295754467,-5.674055358009568,2.2477073143835713,1.5666742847274715,2.19189554485454,0.8438659038907977,0.7522024897827343,3.80726872045446,5.665153753739103
ZTF18abucvbf,2458364.0346177705,1.3948655155981233,1.0770714310767637,2.817389340860088,2.9999999858717423,-14.071736312387209,7.109548572129896,0.9264560905580762,1.6209303178988455,1.2854186328389274,0.40660899481562784,0.4105851555240469,3.6094983625578405,3.7709165305060743
ZTF18abuqugw,2458368.7302603377,81.72035173972475,104.26096540556927,1.7220046061876273,1.3954030039598155,-19.015661457724175,-2.5693467280361784,6.046280953341583,863.1794003359797,869.1157746592987,6.546080796687909,5.04278593100879,4.193108646617468,4.997496421316284
ZTF18abwmuua,,,,,,,,,,,,,,
ZTF18abwnsoc,2458370.5317410417,3.8709758534639063,2.94609150362363,1.9631621348112194,2.146201402863834,1.1305240487901298,-2.6053908535279455,1.3206213366389827,5.1144665813074885,4.183724394568178,0.49320365322685833,0.525758967850553,2.9789764895255444,3.44506213164208
ZTF18abxxssh,2458374.139349859,2.2957670680276445,3.1418881355928328,2.2552368034182835,2.2312104629715344,8.91313033480252,1.7014864269426517,0.9201972365590124,1.9495418863623861,2.7709320734342264,0.28248321390148223,0.29736228539308523,2.6815075942400743,2.7761762964860934
ZTF18abxygvv,,,,,,,,,,,,,,
